Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,author,start_line,end_line,copyright,copyright_holder
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,99.53,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_91_1.RULE,bsd-new,[u'bsd-new'],True,False,False,False,3-seq,214,213,99.53,100.00,,5,31,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/MANIFEST.in,file,MANIFEST.in,MANIFEST,.in,76,2018-05-02,704fd59d2eaf22ba9f75f22629bcdc62d5fde0de,53ead2624a713bb48bf5dc062657cf01,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/README.rst,file,README.rst,README,.rst,1016,2018-05-02,2625f37d34a8e2c1a1f112105685ba2efe4aa5db,d75527a246c76035f8f63b31d0b3ff5e,text/plain,ASCII text,,False,True,False,False,False,False,False,False,True,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/setup.cfg,file,setup.cfg,setup,.cfg,153,2018-05-02,c31721d976ddeffcd8a8954d5daefe20c755bcf7,147930a330d268e9ff3cbe6db2df5610,text/plain,ASCII text,INI,False,True,False,False,True,False,False,True,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/setup.py,file,setup.py,setup,.py,692,2018-05-02,b90679ed34aaafc9ceb0d91b91b13b8a73bd5e0f,7d2cdccfc33f9b6eeb96e9178f0779b8,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,True,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/setup.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,12,12,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/js_example/,directory,js_example,js_example,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,6,1,4277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/js_example/__init__.py,file,__init__.py,__init__,.py,77,2018-05-02,3b188c6545563818a8f37e0cc93f0808445be478,a111910c4308ea4d139f5c03fa3bc122,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/js_example/views.py,file,views.py,views,.py,415,2018-05-02,f02b914b1e0f8191702c2d1ab9bd43ee3461b534,3c28542301e65450a9b59212e86e9f57,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/js_example/templates/,directory,templates,templates,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,4,0,3785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/js_example/templates/base.html,file,base.html,base,.html,1193,2018-05-02,dc95bf15cf07e4f1fd764709ba3435b2dd9e1a60,a1b9de258338571660ada819f18ed6ec,text/html,"HTML document, ASCII text",HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/js_example/templates/fetch.html,file,fetch.html,fetch,.html,1094,2018-05-02,13637555c6a9291efd15fbe3686516353b7cb673,7fa5320cac268e84033388b2e2acd868,text/html,"HTML document, ASCII text",HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/js_example/templates/jquery.html,file,jquery.html,jquery,.html,666,2018-05-02,1e34a880ac0e16df403a478f4fd77c0947ae2db2,1d6e0c53728a62a9fe1ef13e88afdd69,text/html,"HTML document, ASCII text",HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/js_example/templates/plain.html,file,plain.html,plain,.html,832,2018-05-02,fc548215fb55734533912255e0b271d66d71f14d,2fe1e4b559f951d842e6d1b86ce4124d,text/html,"HTML document, ASCII text",HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/tests/,directory,tests,tests,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,0,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/tests/conftest.py,file,conftest.py,conftest,.py,216,2018-05-02,87a3d9a1e0c7bd3bbbcefe4ffdfa7b6d3dc9f1fc,74fddb77a9ac69e597f810e2915ff0f1,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/tests/test_js_example.py,file,test_js_example.py,test_js_example,.py,712,2018-05-02,bdb15fb47b7e535930c7d9692d7a1553faf8ace3,67f525d35be6d438371713a52ede59b1,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/,directory,tutorial,tutorial,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,23,6,25966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/LICENSE,file,LICENSE,LICENSE,,1575,2018-05-02,42dd5ee1eb8465027fad79f01df54ad8c3ffba65,c011883ac26229b8ba3084f55c7664c6,text/plain,UTF-8 Unicode text,,False,True,False,False,False,False,True,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,99.53,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_91_1.RULE,bsd-new,[u'bsd-new'],True,False,False,False,3-seq,214,213,99.53,100.00,,5,31,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/MANIFEST.in,file,MANIFEST.in,MANIFEST,.in,118,2018-05-02,b97839315685b709815e9975a967a8a3cb037f8d,73fefc3ca98db666e171045be6b81788,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/README.rst,file,README.rst,README,.rst,1311,2018-05-02,384b31ad87a80061a92764d8f42110644461b956,ea884154e16a0ce92be6cb64ace446a0,text/plain,ASCII text,,False,True,False,False,False,False,False,False,True,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/setup.cfg,file,setup.cfg,setup,.cfg,149,2018-05-02,3995ca5bf187a78c92a2b8e4aaee3634f400862f,fdee971eb2bc8c2cf1c91d2cec70b08e,text/plain,ASCII text,INI,False,True,False,False,True,False,False,True,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/setup.py,file,setup.py,setup,.py,662,2018-05-02,947f0e794b27627929084f8db17e888a72755752,1b63fc22f18a16d89d297bb35ee47257,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,True,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/setup.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,12,12,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/,directory,flaskr,flaskr,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,12,4,14730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/__init__.py,file,__init__.py,__init__,.py,1428,2018-05-02,858056ca98d98e243bece70afd361b407024e408,806e8d02510b5950b6066f043a04e5c4,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/auth.py,file,auth.py,auth,.py,3117,2018-05-02,b9246cd8d84230c0bbef280fb77bf695dd86b6ca,8b256710fa44da39236c90b3e1ce289d,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/blog.py,file,blog.py,blog,.py,3211,2018-05-02,1c02d6dcab7eefa9abe69cf96e35d899cf2bba55,cdcb997d175bf3cb854aec45603dbe2c,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/db.py,file,db.py,db,.py,1249,2018-05-02,996e6d457d3bb0e44e5e57e814af482b0bdf9576,d73ec17b4a52b68dc162e9b2e277cea6,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/schema.sql,file,schema.sql,schema,.sql,498,2018-05-02,6cc2344de787c05fdd34adc64b5de72ed9fe8dab,c92acc9b90e0a6efa6705574795c2778,text/plain,ASCII text,SQL,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/static/,directory,static,static,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,1,0,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/static/style.css,file,style.css,style,.css,1696,2018-05-02,1645f171053663daf415da555af8deae923c780e,f68a48f5f5a2c07643c84495811f9163,text/plain,ASCII text,CSS,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/templates/,directory,templates,templates,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,6,2,3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/templates/base.html,file,base.html,base,.html,752,2018-05-02,87241fe3170060583abb2d9c68588f16b5f149b5,a1683e3ffb24c6f9275058e94525beac,text/html,"HTML document, ASCII text",HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/templates/auth/,directory,auth,auth,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,0,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/templates/auth/login.html,file,login.html,login,.html,424,2018-05-02,12a2a3bd76fb7915f905dfd80e428c0d64f63e60,93b6d5e4230c2a4cede5247809fab2d5,text/plain,ASCII text,HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/templates/auth/register.html,file,register.html,register,.html,428,2018-05-02,7c1ecbee9969b31f3e3b87f3a0c36f42ea7b5945,ae77f9529ae211e55dfb65b373af4880,text/plain,ASCII text,HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/templates/blog/,directory,blog,blog,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,3,0,1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/templates/blog/create.html,file,create.html,create,.html,447,2018-05-02,32aa07100ec5304fafda8fa96ffb9e306d02b329,947173ea1918affa6f80fe4c9d4a1406,text/plain,ASCII text,HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/templates/blog/index.html,file,index.html,index,.html,790,2018-05-02,2962d396acd203210913256e7ac10a4d860108b5,90898d1375f4f3c3586e1d35d5d1c266,text/html,"HTML document, ASCII text",HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/flaskr/templates/blog/update.html,file,update.html,update,.html,690,2018-05-02,9cbfe22e0c158d5fcb24ed5694710439ef6b2872,f9a659bd31504994085b9c3309f6eb67,text/plain,ASCII text,HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/tests/,directory,tests,tests,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,6,0,7421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/tests/conftest.py,file,conftest.py,conftest,.py,1475,2018-05-02,60922b4bc24ff6e29b70fe7a009f22ec4ebcd24e,07b441e3c741f93e732c8abe55de3a76,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/tests/data.sql,file,data.sql,data,.sql,394,2018-05-02,9dd7ee6505a0d4720b2603d4bbb111439d317012,0fd75cbb270b3aa0ad2a363b7566c97e,text/plain,ASCII text,SQL,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/tests/test_auth.py,file,test_auth.py,test_auth,.py,2066,2018-05-02,3e86c1ea49fa78c0fbcf5087b82e442e1526e2d6,915330495f5170c13e41e1c755bd305f,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/tests/test_blog.py,file,test_blog.py,test_blog,.py,2571,2018-05-02,b557480aee3f2bb2db3de022d40952c3df0526e0,2c863f601688433457742cd7ddde11f0,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/tests/test_db.py,file,test_db.py,test_db,.py,617,2018-05-02,b4c95c779c3aca61487e5a51dc5366df8bca8aa0,0ed0334f02d52b8577be9a5e679b12dc,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/tutorial/tests/test_factory.py,file,test_factory.py,test_factory,.py,298,2018-05-02,eb84947a24df3c970a9fc2ad0fbaa1c2d973f40d,48db7db8417c12e733be21c36e43f84e,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/,directory,flask,flask,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,20,1,286568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/__init__.py,file,__init__.py,__init__,.py,1673,2018-05-02,c5fc56c6d81011a8686caf80eac46edaa8ff1a82,1a65fd9f10138d9c0e3880c0d4996915,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/__init__.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,10,10,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/__init__.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/__init__.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/__main__.py,file,__main__.py,__main__,.py,291,2018-05-02,f872bd915a4b81cad097439aa1817446a39b8ce0,ffe5216c93063f603d7e594039330d36,text/x-c,"C source, UTF-8 Unicode text",Python,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/__main__.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/__main__.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/__main__.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/_compat.py,file,_compat.py,_compat,.py,2892,2018-05-02,80562c6512c40f7b047e47b0563119b77c22ebb4,0b05f3b023db483173f15fcb8ab8a415,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/_compat.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,11,11,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/_compat.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/_compat.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/app.py,file,app.py,app,.py,94147,2018-05-02,5f676692efe5d26733aaeecbd38def2c64b5bc6c,386997ae44c14036d8041566143a15af,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/app.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/app.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/app.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/blueprints.py,file,blueprints.py,blueprints,.py,18331,2018-05-02,814536ad7e905664ee55e009cf9d83bc25523da7,57996f6a06f5614a3fa234ce198987b3,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/blueprints.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,10,10,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/blueprints.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/blueprints.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/cli.py,file,cli.py,cli,.py,29442,2018-05-02,dd52b2bc9650e41369adc5d7d7ca153781e40e1b,680e243aca0344a715d90bd7e4faf797,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/cli.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
