Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,copyright,start_line,end_line,copyright_holder,author
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/TypeNameDifferenceTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/TypeNameDifferenceTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2017 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/TypeNameDifferenceTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/TypeParameterUsedWithTestMethod.cs,file,TypeParameterUsedWithTestMethod.cs,TypeParameterUsedWithTestMethod,.cs,1617,2018-03-13,746ed89ccddd7485a75b645fe9c86dfbb624bdf8,55f76c9d2d4d79032b43582f7b4c35d0,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/TypeParameterUsedWithTestMethod.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/TypeParameterUsedWithTestMethod.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2009 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/TypeParameterUsedWithTestMethod.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/UnexpectedExceptionTests.cs,file,UnexpectedExceptionTests.cs,UnexpectedExceptionTests,.cs,5417,2018-03-13,d5376142bdcd315c3b50cf7d4e001b091a5671f4,4df5e337b7e6b184032f6dea438c5437,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/UnexpectedExceptionTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/UnexpectedExceptionTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2009 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/UnexpectedExceptionTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/UnhandledExceptionTests.cs,file,UnhandledExceptionTests.cs,UnhandledExceptionTests,.cs,3406,2018-03-13,90ca049e9d5ae17be4489738128728eb71123faa,e1ec4720364e17d90c63982e20789939,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/UnhandledExceptionTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/UnhandledExceptionTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2007 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/UnhandledExceptionTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/WorkItemQueueTests.cs,file,WorkItemQueueTests.cs,WorkItemQueueTests,.cs,6597,2018-03-13,ecadb853f85475395241d291e06183beb4a498f5,f409c83a94fc8c243747d31977defa4b,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/WorkItemQueueTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/WorkItemQueueTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2014 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/WorkItemQueueTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/WorkShiftTests.cs,file,WorkShiftTests.cs,WorkShiftTests,.cs,4329,2018-03-13,a1656586637b9f1d2cb900630684d6e7e452159e,0c93342e2f51552136df621c1f61bcc3,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/WorkShiftTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/WorkShiftTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2014 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/WorkShiftTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Execution/,directory,Execution,Execution,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,3,0,38030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Execution/ParallelExecutionStrategyTests.cs,file,ParallelExecutionStrategyTests.cs,ParallelExecutionStrategyTests,.cs,5706,2018-03-13,42e267e0fcc5b3ab800959ad7fac6c1df08c8d33,bc50f2a8e86ab59f3d86f78197d79169,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Execution/ParallelExecutionStrategyTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Execution/ParallelExecutionStrategyTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2017 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Execution/ParallelExecutionStrategyTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Execution/ParallelExecutionTests.cs,file,ParallelExecutionTests.cs,ParallelExecutionTests,.cs,28168,2018-03-13,763aee5a2cff65eb80b1c593ea9b99b476795e1e,05b2de60b0bc446d20e6843943297ae0,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Execution/ParallelExecutionTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Execution/ParallelExecutionTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2017 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Execution/ParallelExecutionTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Execution/ParallelWorkItemDispatcherTests.cs,file,ParallelWorkItemDispatcherTests.cs,ParallelWorkItemDispatcherTests,.cs,4156,2018-03-13,2faa71ab1b26a52f427d8424079dc1ee9ef4f477,64a3331efbd37af112996c022eb8ddc2,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Execution/ParallelWorkItemDispatcherTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Execution/ParallelWorkItemDispatcherTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2017 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Execution/ParallelWorkItemDispatcherTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/,directory,Filters,Filters,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,16,0,70488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/AndFilterTests.cs,file,AndFilterTests.cs,AndFilterTests,.cs,8233,2018-03-13,a851abe6c125ff0878108c0aa96b8599ca39920a,dbe7a53363ef3fd46939c35fa474729e,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/AndFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/AndFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/AndFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/CategoryFilterTests.cs,file,CategoryFilterTests.cs,CategoryFilterTests,.cs,2662,2018-03-13,f8415751092b12a8e94b3d608dedc7763fdbbb74,714737fc00bd9e52aa2d1e0c38ee1f38,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/CategoryFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/CategoryFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/CategoryFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/ClassNameFilterTests.cs,file,ClassNameFilterTests.cs,ClassNameFilterTests,.cs,2686,2018-03-13,7b062903f1f78042cf203dbf9e1ebaea49fa7514,ad719d1ebcd8de780acec4ba7c097e47,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/ClassNameFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/ClassNameFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/ClassNameFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/EmptyFilterTests.cs,file,EmptyFilterTests.cs,EmptyFilterTests,.cs,2680,2018-03-13,7332b6b9bdb2e196fdcdc771a980a4b685e31edb,fe927f37cca2978b59093427d3c23db8,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/EmptyFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/EmptyFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/EmptyFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/FullNameFilterTests.cs,file,FullNameFilterTests.cs,FullNameFilterTests,.cs,2668,2018-03-13,257163e95dd50a10de4b2376d5603ef2f6fdd7cc,3b65b958f0d5467c1ee418d8ede886eb,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/FullNameFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/FullNameFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/FullNameFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/IdFilterTests.cs,file,IdFilterTests.cs,IdFilterTests,.cs,2561,2018-03-13,e65b2700529927ae50a1777dbed77d2acce32c6c,9892310e16443ce33b093df18bbcecd2,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/IdFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/IdFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/IdFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/MethodNameFilterTests.cs,file,MethodNameFilterTests.cs,MethodNameFilterTests,.cs,2800,2018-03-13,d18d4524bd9c03f10c77b88c50673bf2123e5cb1,acc1392ad7f612ae1ea4f2ffb9727775,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/MethodNameFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/MethodNameFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/MethodNameFilterTests.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/MockTestFilter.cs,file,MockTestFilter.cs,MockTestFilter,.cs,4538,2018-03-13,6b74949a21d125d5683d91728a9d8937e20ad09d,31bcd699d1338d3a2ca2547beb2a18ae,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/MockTestFilter.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/MockTestFilter.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/tests/Internal/Filters/MockTestFilter.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
